no_of_nodes 128
FatTree topology input file: ../../topologies/topo_assignment2/fat_tree_128_4os.topo
traffic matrix input file: ../../connection_matrices/cm_assignment2/one.cm
sender based algo dctcp
Load balancing algorithm set to  reps
queue_type 10
Setting queuesize to 100 packets 
no of paths 200
cwnd 1
endtime(us) 1000
random seed 0
Packet size (MTU) is 1500
Parsed args
Logging to logout.dat
Linkspeed set to 100Gbps
Loading connection matrix from  ../../connection_matrices/cm_assignment2/one.cm
Nodes: 128 Connections: 1 Triggers: 0 Failures: 0
Topology load done
Fat Tree topology (0) with 1us Src-ToR links, 1us ToR-Agg links, 1us Agg-Core links, 0us ToR switch latency, 0us Agg switch latency, 0us Core switch latency.
 for 6us diameter latency.
no_of_tor_uplinks: 128
no_of_agg_uplinks: 128
No of nodes: 128
No of pods: 8
Hosts per pod: 16
Hosts per pod: 16
ToR switches per pod: 4
Agg switches per pod: 4
No of core switches: 16
FatTreeCfg constructor done.
Tier 0 QueueSize Down 150000 bytes
Tier 0 QueueSize Up 150000 bytes
Tier 1 QueueSize Down 150000 bytes
Tier 1 QueueSize Up 150000 bytes
Tier 2 QueueSize Down 150000 bytes
Setting min RTO to 87
Setting ECN to parameters low 30000 high 120000 enable on tor downlink 1
10352 DCTCP start Uec_0_16 cwnd 591399 with params skip 0 acked bytes 16500
10353.3 DCTCP start Uec_0_16 cwnd 591440 with params skip 0 acked bytes 16500
10354.6 DCTCP start Uec_0_16 cwnd 591481 with params skip 0 acked bytes 16500
10355.9 DCTCP start Uec_0_16 cwnd 591522 with params skip 0 acked bytes 16500
10357.3 DCTCP start Uec_0_16 cwnd 591563 with params skip 0 acked bytes 16500
10358.6 DCTCP start Uec_0_16 cwnd 591604 with params skip 0 acked bytes 16500
10359.9 DCTCP start Uec_0_16 cwnd 591645 with params skip 0 acked bytes 16500
10361.2 DCTCP start Uec_0_16 cwnd 591686 with params skip 0 acked bytes 16500
10362.5 DCTCP start Uec_0_16 cwnd 591727 with params skip 0 acked bytes 16500
10363.9 DCTCP start Uec_0_16 cwnd 591768 with params skip 0 acked bytes 16500
10365.2 DCTCP start Uec_0_16 cwnd 591809 with params skip 0 acked bytes 16500
10366.5 DCTCP start Uec_0_16 cwnd 591850 with params skip 0 acked bytes 16500
10367.8 DCTCP start Uec_0_16 cwnd 591891 with params skip 0 acked bytes 16500
10369.1 DCTCP start Uec_0_16 cwnd 591932 with params skip 0 acked bytes 16500
10370.5 DCTCP start Uec_0_16 cwnd 591973 with params skip 0 acked bytes 16500
10371.8 DCTCP start Uec_0_16 cwnd 592014 with params skip 0 acked bytes 16500
10373.1 DCTCP start Uec_0_16 cwnd 592055 with params skip 0 acked bytes 16500
10374.4 DCTCP start Uec_0_16 cwnd 592096 with params skip 0 acked bytes 16500
10375.7 DCTCP start Uec_0_16 cwnd 592137 with params skip 0 acked bytes 16500
10377.1 DCTCP start Uec_0_16 cwnd 592178 with params skip 0 acked bytes 16500
10378.4 DCTCP start Uec_0_16 cwnd 592219 with params skip 0 acked bytes 16500
10379.7 DCTCP start Uec_0_16 cwnd 592260 with params skip 0 acked bytes 16500
10381 DCTCP start Uec_0_16 cwnd 592301 with params skip 0 acked bytes 16500
10382.3 DCTCP start Uec_0_16 cwnd 592342 with params skip 0 acked bytes 16500
10383.7 DCTCP start Uec_0_16 cwnd 592383 with params skip 0 acked bytes 16500
10385 DCTCP start Uec_0_16 cwnd 592424 with params skip 0 acked bytes 16500
10386.3 DCTCP start Uec_0_16 cwnd 592465 with params skip 0 acked bytes 16500
10387.6 DCTCP start Uec_0_16 cwnd 592506 with params skip 0 acked bytes 16500
10388.9 DCTCP start Uec_0_16 cwnd 592547 with params skip 0 acked bytes 16500
10390.3 DCTCP start Uec_0_16 cwnd 592588 with params skip 0 acked bytes 16500
10391.6 DCTCP start Uec_0_16 cwnd 592629 with params skip 0 acked bytes 16500
10392.9 DCTCP start Uec_0_16 cwnd 592670 with params skip 0 acked bytes 16500
10394.2 DCTCP start Uec_0_16 cwnd 592711 with params skip 0 acked bytes 16500
10395.5 DCTCP start Uec_0_16 cwnd 592752 with params skip 0 acked bytes 16500
10396.9 DCTCP start Uec_0_16 cwnd 592793 with params skip 0 acked bytes 16500
10398.2 DCTCP start Uec_0_16 cwnd 592834 with params skip 0 acked bytes 16500
10399.5 DCTCP start Uec_0_16 cwnd 592875 with params skip 0 acked bytes 16500
10400.8 DCTCP start Uec_0_16 cwnd 592916 with params skip 0 acked bytes 16500
10402.1 DCTCP start Uec_0_16 cwnd 592957 with params skip 0 acked bytes 16500
10403.5 DCTCP start Uec_0_16 cwnd 592998 with params skip 0 acked bytes 16500
10404.8 DCTCP start Uec_0_16 cwnd 593039 with params skip 0 acked bytes 16500
10406.1 DCTCP start Uec_0_16 cwnd 593080 with params skip 0 acked bytes 16500
10407.4 DCTCP start Uec_0_16 cwnd 593121 with params skip 0 acked bytes 16500
10408.7 DCTCP start Uec_0_16 cwnd 593162 with params skip 0 acked bytes 16500
10410.1 DCTCP start Uec_0_16 cwnd 593203 with params skip 0 acked bytes 16500
10411.4 DCTCP start Uec_0_16 cwnd 593244 with params skip 0 acked bytes 16500
10412.7 DCTCP start Uec_0_16 cwnd 593285 with params skip 0 acked bytes 16500
10414 DCTCP start Uec_0_16 cwnd 593326 with params skip 0 acked bytes 16500
10415.3 DCTCP start Uec_0_16 cwnd 593367 with params skip 0 acked bytes 16500
10416.7 DCTCP start Uec_0_16 cwnd 593408 with params skip 0 acked bytes 16500
10418 DCTCP start Uec_0_16 cwnd 593449 with params skip 0 acked bytes 16500
10419.3 DCTCP start Uec_0_16 cwnd 593490 with params skip 0 acked bytes 16500
10420.6 DCTCP start Uec_0_16 cwnd 593531 with params skip 0 acked bytes 16500
10421.9 DCTCP start Uec_0_16 cwnd 593572 with params skip 0 acked bytes 16500
10423.3 DCTCP start Uec_0_16 cwnd 593613 with params skip 0 acked bytes 16500
10424.6 DCTCP start Uec_0_16 cwnd 593654 with params skip 0 acked bytes 16500
10425.9 DCTCP start Uec_0_16 cwnd 593695 with params skip 0 acked bytes 16500
10427.2 DCTCP start Uec_0_16 cwnd 593736 with params skip 0 acked bytes 16500
10428.5 DCTCP start Uec_0_16 cwnd 593777 with params skip 0 acked bytes 16500
10429.9 DCTCP start Uec_0_16 cwnd 593818 with params skip 0 acked bytes 16500
10431.2 DCTCP start Uec_0_16 cwnd 593859 with params skip 0 acked bytes 16500
10432.5 DCTCP start Uec_0_16 cwnd 593900 with params skip 0 acked bytes 16500
10433.8 DCTCP start Uec_0_16 cwnd 593941 with params skip 0 acked bytes 16500
10435.1 DCTCP start Uec_0_16 cwnd 593982 with params skip 0 acked bytes 16500
10436.5 DCTCP start Uec_0_16 cwnd 594023 with params skip 0 acked bytes 16500
10437.8 DCTCP start Uec_0_16 cwnd 594064 with params skip 0 acked bytes 16500
10439.1 DCTCP start Uec_0_16 cwnd 594105 with params skip 0 acked bytes 16500
10440.4 DCTCP start Uec_0_16 cwnd 594146 with params skip 0 acked bytes 16500
10441.7 DCTCP start Uec_0_16 cwnd 594187 with params skip 0 acked bytes 16500
10443.1 DCTCP start Uec_0_16 cwnd 594228 with params skip 0 acked bytes 16500
10444.4 DCTCP start Uec_0_16 cwnd 594269 with params skip 0 acked bytes 16500
10445.7 DCTCP start Uec_0_16 cwnd 594310 with params skip 0 acked bytes 16500
10447 DCTCP start Uec_0_16 cwnd 594351 with params skip 0 acked bytes 16500
10448.3 DCTCP start Uec_0_16 cwnd 594392 with params skip 0 acked bytes 16500
10449.7 DCTCP start Uec_0_16 cwnd 594433 with params skip 0 acked bytes 16500
10451 DCTCP start Uec_0_16 cwnd 594474 with params skip 0 acked bytes 16500
10452.3 DCTCP start Uec_0_16 cwnd 594515 with params skip 0 acked bytes 16500
10453.6 DCTCP start Uec_0_16 cwnd 594556 with params skip 0 acked bytes 16500
10454.9 DCTCP start Uec_0_16 cwnd 594597 with params skip 0 acked bytes 16500
10456.3 DCTCP start Uec_0_16 cwnd 594638 with params skip 0 acked bytes 16500
10457.6 DCTCP start Uec_0_16 cwnd 594679 with params skip 0 acked bytes 16500
10458.9 DCTCP start Uec_0_16 cwnd 594720 with params skip 0 acked bytes 16500
10460.2 DCTCP start Uec_0_16 cwnd 594761 with params skip 0 acked bytes 16500
10461.5 DCTCP start Uec_0_16 cwnd 594802 with params skip 0 acked bytes 16500
10462.9 DCTCP start Uec_0_16 cwnd 594843 with params skip 0 acked bytes 16500
10464.2 DCTCP start Uec_0_16 cwnd 594884 with params skip 0 acked bytes 16500
10465.5 DCTCP start Uec_0_16 cwnd 594925 with params skip 0 acked bytes 16500
10466.8 DCTCP start Uec_0_16 cwnd 594966 with params skip 0 acked bytes 16500
10468.1 DCTCP start Uec_0_16 cwnd 595007 with params skip 0 acked bytes 16500
10469.5 DCTCP start Uec_0_16 cwnd 595048 with params skip 0 acked bytes 16500
10470.8 DCTCP start Uec_0_16 cwnd 595089 with params skip 0 acked bytes 16500
10472.1 DCTCP start Uec_0_16 cwnd 595130 with params skip 0 acked bytes 16500
10473.4 DCTCP start Uec_0_16 cwnd 595171 with params skip 0 acked bytes 16500
10474.7 DCTCP start Uec_0_16 cwnd 595212 with params skip 0 acked bytes 16500
10476.1 DCTCP start Uec_0_16 cwnd 595253 with params skip 0 acked bytes 16500
10477.4 DCTCP start Uec_0_16 cwnd 595294 with params skip 0 acked bytes 16500
10478.7 DCTCP start Uec_0_16 cwnd 595335 with params skip 0 acked bytes 16500
10480 DCTCP start Uec_0_16 cwnd 595376 with params skip 0 acked bytes 16500
10481.3 DCTCP start Uec_0_16 cwnd 595417 with params skip 0 acked bytes 16500
10482.7 DCTCP start Uec_0_16 cwnd 595458 with params skip 0 acked bytes 16500
10484 DCTCP start Uec_0_16 cwnd 595499 with params skip 0 acked bytes 16500
10485.3 DCTCP start Uec_0_16 cwnd 595540 with params skip 0 acked bytes 16500
10486.6 DCTCP start Uec_0_16 cwnd 595581 with params skip 0 acked bytes 16500
10487.9 DCTCP start Uec_0_16 cwnd 595622 with params skip 0 acked bytes 16500
10489.3 DCTCP start Uec_0_16 cwnd 595663 with params skip 0 acked bytes 16500
10490.6 DCTCP start Uec_0_16 cwnd 595704 with params skip 0 acked bytes 16500
10491.9 DCTCP start Uec_0_16 cwnd 595745 with params skip 0 acked bytes 16500
10493.2 DCTCP start Uec_0_16 cwnd 595786 with params skip 0 acked bytes 16500
10494.5 DCTCP start Uec_0_16 cwnd 595827 with params skip 0 acked bytes 16500
10495.9 DCTCP start Uec_0_16 cwnd 595868 with params skip 0 acked bytes 16500
10497.2 DCTCP start Uec_0_16 cwnd 595909 with params skip 0 acked bytes 16500
10498.5 DCTCP start Uec_0_16 cwnd 595950 with params skip 0 acked bytes 16500
10499.8 DCTCP start Uec_0_16 cwnd 595991 with params skip 0 acked bytes 16500
10501.1 DCTCP start Uec_0_16 cwnd 596032 with params skip 0 acked bytes 16500
10502.5 DCTCP start Uec_0_16 cwnd 596073 with params skip 0 acked bytes 16500
10503.8 DCTCP start Uec_0_16 cwnd 596114 with params skip 0 acked bytes 16500
10505.1 DCTCP start Uec_0_16 cwnd 596155 with params skip 0 acked bytes 16500
10506.4 DCTCP start Uec_0_16 cwnd 596196 with params skip 0 acked bytes 16500
10507.7 DCTCP start Uec_0_16 cwnd 596237 with params skip 0 acked bytes 16500
10509.1 DCTCP start Uec_0_16 cwnd 596278 with params skip 0 acked bytes 16500
10510.4 DCTCP start Uec_0_16 cwnd 596319 with params skip 0 acked bytes 16500
10511.7 DCTCP start Uec_0_16 cwnd 596360 with params skip 0 acked bytes 16500
10513 DCTCP start Uec_0_16 cwnd 596401 with params skip 0 acked bytes 16500
10514.3 DCTCP start Uec_0_16 cwnd 596442 with params skip 0 acked bytes 16500
10515.7 DCTCP start Uec_0_16 cwnd 596483 with params skip 0 acked bytes 16500
10517 DCTCP start Uec_0_16 cwnd 596524 with params skip 0 acked bytes 16500
10518.3 DCTCP start Uec_0_16 cwnd 596565 with params skip 0 acked bytes 16500
10519.6 DCTCP start Uec_0_16 cwnd 596606 with params skip 0 acked bytes 16500
10520.9 DCTCP start Uec_0_16 cwnd 596647 with params skip 0 acked bytes 16500
10522.3 DCTCP start Uec_0_16 cwnd 596688 with params skip 0 acked bytes 16500
10523.6 DCTCP start Uec_0_16 cwnd 596729 with params skip 0 acked bytes 16500
10524.9 DCTCP start Uec_0_16 cwnd 596770 with params skip 0 acked bytes 16500
10526.2 DCTCP start Uec_0_16 cwnd 596811 with params skip 0 acked bytes 16500
10527.5 DCTCP start Uec_0_16 cwnd 596852 with params skip 0 acked bytes 16500
10528.9 DCTCP start Uec_0_16 cwnd 596893 with params skip 0 acked bytes 16500
10530.2 DCTCP start Uec_0_16 cwnd 596934 with params skip 0 acked bytes 16500
10531.5 DCTCP start Uec_0_16 cwnd 596975 with params skip 0 acked bytes 16500
10532.8 DCTCP start Uec_0_16 cwnd 597016 with params skip 0 acked bytes 16500
10534.1 DCTCP start Uec_0_16 cwnd 597057 with params skip 0 acked bytes 16500
10535.5 DCTCP start Uec_0_16 cwnd 597098 with params skip 0 acked bytes 16500
10536.8 DCTCP start Uec_0_16 cwnd 597139 with params skip 0 acked bytes 16500
10538.1 DCTCP start Uec_0_16 cwnd 597180 with params skip 0 acked bytes 16500
10539.4 DCTCP start Uec_0_16 cwnd 597221 with params skip 0 acked bytes 16500
10540.7 DCTCP start Uec_0_16 cwnd 597262 with params skip 0 acked bytes 16500
10542.1 DCTCP start Uec_0_16 cwnd 597303 with params skip 0 acked bytes 16500
10543.4 DCTCP start Uec_0_16 cwnd 597344 with params skip 0 acked bytes 16500
10544.7 DCTCP start Uec_0_16 cwnd 597385 with params skip 0 acked bytes 16500
10546 DCTCP start Uec_0_16 cwnd 597426 with params skip 0 acked bytes 16500
10547.3 DCTCP start Uec_0_16 cwnd 597467 with params skip 0 acked bytes 16500
10548.7 DCTCP start Uec_0_16 cwnd 597508 with params skip 0 acked bytes 16500
10550 DCTCP start Uec_0_16 cwnd 597549 with params skip 0 acked bytes 16500
10551.3 DCTCP start Uec_0_16 cwnd 597590 with params skip 0 acked bytes 16500
10552.6 DCTCP start Uec_0_16 cwnd 597631 with params skip 0 acked bytes 16500
10553.9 DCTCP start Uec_0_16 cwnd 597672 with params skip 0 acked bytes 16500
10555.3 DCTCP start Uec_0_16 cwnd 597713 with params skip 0 acked bytes 16500
10556.6 DCTCP start Uec_0_16 cwnd 597754 with params skip 0 acked bytes 16500
10557.9 DCTCP start Uec_0_16 cwnd 597795 with params skip 0 acked bytes 16500
10559.2 DCTCP start Uec_0_16 cwnd 597836 with params skip 0 acked bytes 16500
10560.5 DCTCP start Uec_0_16 cwnd 597877 with params skip 0 acked bytes 16500
10561.9 DCTCP start Uec_0_16 cwnd 597918 with params skip 0 acked bytes 16500
10563.2 DCTCP start Uec_0_16 cwnd 597959 with params skip 0 acked bytes 16500
10564.5 DCTCP start Uec_0_16 cwnd 598000 with params skip 0 acked bytes 16500
10565.8 DCTCP start Uec_0_16 cwnd 598041 with params skip 0 acked bytes 16500
10567.1 DCTCP start Uec_0_16 cwnd 598082 with params skip 0 acked bytes 16500
10568.5 DCTCP start Uec_0_16 cwnd 598123 with params skip 0 acked bytes 16500
10569.8 DCTCP start Uec_0_16 cwnd 598164 with params skip 0 acked bytes 16500
10571.1 DCTCP start Uec_0_16 cwnd 598205 with params skip 0 acked bytes 16500
10572.4 DCTCP start Uec_0_16 cwnd 598246 with params skip 0 acked bytes 16500
10573.7 DCTCP start Uec_0_16 cwnd 598287 with params skip 0 acked bytes 16500
10575.1 DCTCP start Uec_0_16 cwnd 598328 with params skip 0 acked bytes 16500
10576.4 DCTCP start Uec_0_16 cwnd 598369 with params skip 0 acked bytes 16500
10577.7 DCTCP start Uec_0_16 cwnd 598410 with params skip 0 acked bytes 16500
10579 DCTCP start Uec_0_16 cwnd 598451 with params skip 0 acked bytes 16500
10580.3 DCTCP start Uec_0_16 cwnd 598492 with params skip 0 acked bytes 16500
10581.7 DCTCP start Uec_0_16 cwnd 598533 with params skip 0 acked bytes 16500
10583 DCTCP start Uec_0_16 cwnd 598574 with params skip 0 acked bytes 16500
10584.3 DCTCP start Uec_0_16 cwnd 598615 with params skip 0 acked bytes 16500
10585.6 DCTCP start Uec_0_16 cwnd 598656 with params skip 0 acked bytes 16500
10586.9 DCTCP start Uec_0_16 cwnd 598697 with params skip 0 acked bytes 16500
10588.3 DCTCP start Uec_0_16 cwnd 598738 with params skip 0 acked bytes 16500
10589.6 DCTCP start Uec_0_16 cwnd 598779 with params skip 0 acked bytes 16500
10590.9 DCTCP start Uec_0_16 cwnd 598820 with params skip 0 acked bytes 16500
10592.2 DCTCP start Uec_0_16 cwnd 598861 with params skip 0 acked bytes 16500
10593.5 DCTCP start Uec_0_16 cwnd 598902 with params skip 0 acked bytes 16500
10594.9 DCTCP start Uec_0_16 cwnd 598943 with params skip 0 acked bytes 16500
10596.2 DCTCP start Uec_0_16 cwnd 598984 with params skip 0 acked bytes 16500
10597.5 DCTCP start Uec_0_16 cwnd 599025 with params skip 0 acked bytes 16500
10598.8 DCTCP start Uec_0_16 cwnd 599066 with params skip 0 acked bytes 16500
10600.1 DCTCP start Uec_0_16 cwnd 599107 with params skip 0 acked bytes 16500
10601.5 DCTCP start Uec_0_16 cwnd 599148 with params skip 0 acked bytes 16500
10602.8 DCTCP start Uec_0_16 cwnd 599189 with params skip 0 acked bytes 16500
10604.1 DCTCP start Uec_0_16 cwnd 599230 with params skip 0 acked bytes 16500
10605.4 DCTCP start Uec_0_16 cwnd 599271 with params skip 0 acked bytes 16500
10606.7 DCTCP start Uec_0_16 cwnd 599312 with params skip 0 acked bytes 16500
10608.1 DCTCP start Uec_0_16 cwnd 599353 with params skip 0 acked bytes 16500
10609.4 DCTCP start Uec_0_16 cwnd 599394 with params skip 0 acked bytes 16500
10610.7 DCTCP start Uec_0_16 cwnd 599435 with params skip 0 acked bytes 16500
10612 DCTCP start Uec_0_16 cwnd 599476 with params skip 0 acked bytes 16500
10613.3 DCTCP start Uec_0_16 cwnd 599517 with params skip 0 acked bytes 16500
10614.7 DCTCP start Uec_0_16 cwnd 599558 with params skip 0 acked bytes 16500
10616 DCTCP start Uec_0_16 cwnd 599599 with params skip 0 acked bytes 16500
10617.3 DCTCP start Uec_0_16 cwnd 599640 with params skip 0 acked bytes 16500
10618.6 DCTCP start Uec_0_16 cwnd 599681 with params skip 0 acked bytes 16500
10619.9 DCTCP start Uec_0_16 cwnd 599722 with params skip 0 acked bytes 16500
10621.3 DCTCP start Uec_0_16 cwnd 599763 with params skip 0 acked bytes 16500
10622.6 DCTCP start Uec_0_16 cwnd 599804 with params skip 0 acked bytes 16500
10623.9 DCTCP start Uec_0_16 cwnd 599845 with params skip 0 acked bytes 16500
10625.2 DCTCP start Uec_0_16 cwnd 599886 with params skip 0 acked bytes 16500
10626.5 DCTCP start Uec_0_16 cwnd 599927 with params skip 0 acked bytes 16500
10627.9 DCTCP start Uec_0_16 cwnd 599968 with params skip 0 acked bytes 16500
10629.2 DCTCP start Uec_0_16 cwnd 600009 with params skip 0 acked bytes 16500
10630.5 DCTCP start Uec_0_16 cwnd 600050 with params skip 0 acked bytes 16500
10631.8 DCTCP start Uec_0_16 cwnd 600091 with params skip 0 acked bytes 16500
10633.1 DCTCP start Uec_0_16 cwnd 600132 with params skip 0 acked bytes 16500
10634.5 DCTCP start Uec_0_16 cwnd 600173 with params skip 0 acked bytes 16500
10635.8 DCTCP start Uec_0_16 cwnd 600214 with params skip 0 acked bytes 16500
10637.1 DCTCP start Uec_0_16 cwnd 600255 with params skip 0 acked bytes 16500
10638.4 DCTCP start Uec_0_16 cwnd 600296 with params skip 0 acked bytes 16500
10639.7 DCTCP start Uec_0_16 cwnd 600337 with params skip 0 acked bytes 16500
10641.1 DCTCP start Uec_0_16 cwnd 600378 with params skip 0 acked bytes 16500
10642.4 DCTCP start Uec_0_16 cwnd 600419 with params skip 0 acked bytes 16500
10643.7 DCTCP start Uec_0_16 cwnd 600460 with params skip 0 acked bytes 16500
10645 DCTCP start Uec_0_16 cwnd 600501 with params skip 0 acked bytes 16500
10646.3 DCTCP start Uec_0_16 cwnd 600542 with params skip 0 acked bytes 16500
10647.7 DCTCP start Uec_0_16 cwnd 600583 with params skip 0 acked bytes 16500
10649 DCTCP start Uec_0_16 cwnd 600624 with params skip 0 acked bytes 16500
10650.3 DCTCP start Uec_0_16 cwnd 600665 with params skip 0 acked bytes 16500
10651.6 DCTCP start Uec_0_16 cwnd 600706 with params skip 0 acked bytes 16500
10652.9 DCTCP start Uec_0_16 cwnd 600747 with params skip 0 acked bytes 16500
10654.3 DCTCP start Uec_0_16 cwnd 600788 with params skip 0 acked bytes 16500
10655.6 DCTCP start Uec_0_16 cwnd 600829 with params skip 0 acked bytes 16500
10656.9 DCTCP start Uec_0_16 cwnd 600870 with params skip 0 acked bytes 16500
10658.2 DCTCP start Uec_0_16 cwnd 600911 with params skip 0 acked bytes 16500
10659.5 DCTCP start Uec_0_16 cwnd 600952 with params skip 0 acked bytes 16500
10660.9 DCTCP start Uec_0_16 cwnd 600993 with params skip 0 acked bytes 16500
10662.2 DCTCP start Uec_0_16 cwnd 601034 with params skip 0 acked bytes 16500
10663.5 DCTCP start Uec_0_16 cwnd 601075 with params skip 0 acked bytes 16500
10664.8 DCTCP start Uec_0_16 cwnd 601116 with params skip 0 acked bytes 16500
10666.1 DCTCP start Uec_0_16 cwnd 601157 with params skip 0 acked bytes 16500
10667.5 DCTCP start Uec_0_16 cwnd 601198 with params skip 0 acked bytes 16500
10668.8 DCTCP start Uec_0_16 cwnd 601239 with params skip 0 acked bytes 16500
10670.1 DCTCP start Uec_0_16 cwnd 601280 with params skip 0 acked bytes 16500
10671.4 DCTCP start Uec_0_16 cwnd 601321 with params skip 0 acked bytes 16500
10672.7 DCTCP start Uec_0_16 cwnd 601362 with params skip 0 acked bytes 16500
10674.1 DCTCP start Uec_0_16 cwnd 601403 with params skip 0 acked bytes 16500
10675.4 DCTCP start Uec_0_16 cwnd 601444 with params skip 0 acked bytes 16500
10676.7 DCTCP start Uec_0_16 cwnd 601485 with params skip 0 acked bytes 16500
10678 DCTCP start Uec_0_16 cwnd 601526 with params skip 0 acked bytes 16500
10679.3 DCTCP start Uec_0_16 cwnd 601567 with params skip 0 acked bytes 16500
10680.7 DCTCP start Uec_0_16 cwnd 601608 with params skip 0 acked bytes 16500
10682 DCTCP start Uec_0_16 cwnd 601649 with params skip 0 acked bytes 16500
10683.3 DCTCP start Uec_0_16 cwnd 601690 with params skip 0 acked bytes 16500
10684.6 DCTCP start Uec_0_16 cwnd 601731 with params skip 0 acked bytes 16500
10685.9 DCTCP start Uec_0_16 cwnd 601772 with params skip 0 acked bytes 16500
10687.3 DCTCP start Uec_0_16 cwnd 601813 with params skip 0 acked bytes 16500
10688.6 DCTCP start Uec_0_16 cwnd 601854 with params skip 0 acked bytes 16500
10689.9 DCTCP start Uec_0_16 cwnd 601895 with params skip 0 acked bytes 16500
10691.2 DCTCP start Uec_0_16 cwnd 601936 with params skip 0 acked bytes 16500
10692.5 DCTCP start Uec_0_16 cwnd 601977 with params skip 0 acked bytes 16500
10693.9 DCTCP start Uec_0_16 cwnd 602018 with params skip 0 acked bytes 16500
10695.2 DCTCP start Uec_0_16 cwnd 602059 with params skip 0 acked bytes 16500
10696.5 DCTCP start Uec_0_16 cwnd 602100 with params skip 0 acked bytes 16500
10697.8 DCTCP start Uec_0_16 cwnd 602141 with params skip 0 acked bytes 16500
10699.1 DCTCP start Uec_0_16 cwnd 602182 with params skip 0 acked bytes 16500
10700.5 DCTCP start Uec_0_16 cwnd 602223 with params skip 0 acked bytes 16500
10701.8 DCTCP start Uec_0_16 cwnd 602264 with params skip 0 acked bytes 16500
10703.1 DCTCP start Uec_0_16 cwnd 602305 with params skip 0 acked bytes 16500
10704.4 DCTCP start Uec_0_16 cwnd 602346 with params skip 0 acked bytes 16500
10705.7 DCTCP start Uec_0_16 cwnd 602387 with params skip 0 acked bytes 16500
10707.1 DCTCP start Uec_0_16 cwnd 602428 with params skip 0 acked bytes 16500
10708.4 DCTCP start Uec_0_16 cwnd 602469 with params skip 0 acked bytes 16500
10709.7 DCTCP start Uec_0_16 cwnd 602510 with params skip 0 acked bytes 16500
10711 DCTCP start Uec_0_16 cwnd 602551 with params skip 0 acked bytes 16500
10712.3 DCTCP start Uec_0_16 cwnd 602592 with params skip 0 acked bytes 16500
10713.7 DCTCP start Uec_0_16 cwnd 602633 with params skip 0 acked bytes 16500
10715 DCTCP start Uec_0_16 cwnd 602674 with params skip 0 acked bytes 16500
10716.3 DCTCP start Uec_0_16 cwnd 602715 with params skip 0 acked bytes 16500
10717.6 DCTCP start Uec_0_16 cwnd 602756 with params skip 0 acked bytes 16500
10718.9 DCTCP start Uec_0_16 cwnd 602797 with params skip 0 acked bytes 16500
10720.3 DCTCP start Uec_0_16 cwnd 602838 with params skip 0 acked bytes 16500
10721.6 DCTCP start Uec_0_16 cwnd 602879 with params skip 0 acked bytes 16500
10722.9 DCTCP start Uec_0_16 cwnd 602920 with params skip 0 acked bytes 16500
10724.2 DCTCP start Uec_0_16 cwnd 602961 with params skip 0 acked bytes 16500
10725.5 DCTCP start Uec_0_16 cwnd 603002 with params skip 0 acked bytes 16500
10726.9 DCTCP start Uec_0_16 cwnd 603043 with params skip 0 acked bytes 16500
10728.2 DCTCP start Uec_0_16 cwnd 603084 with params skip 0 acked bytes 16500
10729.5 DCTCP start Uec_0_16 cwnd 603125 with params skip 0 acked bytes 16500
10730.8 DCTCP start Uec_0_16 cwnd 603166 with params skip 0 acked bytes 16500
10732.1 DCTCP start Uec_0_16 cwnd 603207 with params skip 0 acked bytes 16500
10733.5 DCTCP start Uec_0_16 cwnd 603248 with params skip 0 acked bytes 16500
10734.8 DCTCP start Uec_0_16 cwnd 603289 with params skip 0 acked bytes 16500
10736.1 DCTCP start Uec_0_16 cwnd 603330 with params skip 0 acked bytes 16500
10737.4 DCTCP start Uec_0_16 cwnd 603371 with params skip 0 acked bytes 16500
10738.7 DCTCP start Uec_0_16 cwnd 603412 with params skip 0 acked bytes 16500
10740.1 DCTCP start Uec_0_16 cwnd 603453 with params skip 0 acked bytes 16500
10741.4 DCTCP start Uec_0_16 cwnd 603494 with params skip 0 acked bytes 16500
10742.7 DCTCP start Uec_0_16 cwnd 603535 with params skip 0 acked bytes 16500
10744 DCTCP start Uec_0_16 cwnd 603576 with params skip 0 acked bytes 16500
10745.3 DCTCP start Uec_0_16 cwnd 603617 with params skip 0 acked bytes 16500
10746.7 DCTCP start Uec_0_16 cwnd 603658 with params skip 0 acked bytes 16500
10748 DCTCP start Uec_0_16 cwnd 603699 with params skip 0 acked bytes 16500
10749.3 DCTCP start Uec_0_16 cwnd 603739 with params skip 0 acked bytes 16500
10750.6 DCTCP start Uec_0_16 cwnd 603779 with params skip 0 acked bytes 16500
10751.9 DCTCP start Uec_0_16 cwnd 603819 with params skip 0 acked bytes 16500
10753.3 DCTCP start Uec_0_16 cwnd 603859 with params skip 0 acked bytes 16500
10754.6 DCTCP start Uec_0_16 cwnd 603899 with params skip 0 acked bytes 16500
10755.9 DCTCP start Uec_0_16 cwnd 603939 with params skip 0 acked bytes 16500
10757.2 DCTCP start Uec_0_16 cwnd 603979 with params skip 0 acked bytes 16500
10758.5 DCTCP start Uec_0_16 cwnd 604019 with params skip 0 acked bytes 16500
10759.9 DCTCP start Uec_0_16 cwnd 604059 with params skip 0 acked bytes 16500
10761.2 DCTCP start Uec_0_16 cwnd 604099 with params skip 0 acked bytes 16500
10762.5 DCTCP start Uec_0_16 cwnd 604139 with params skip 0 acked bytes 16500
